date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-04,00:55:33.471,6667,1634.56,1634.56,1634.56,1634.56,23059.064832,2764.4643999999867,2764.4643999999867
2023-09-04,00:55:33.471,6689,1634.56,1634.56,1634.4,1634.4,21146.082826,2777.402199999988,2777.402199999988
2023-09-04,00:55:33.474,6710,1634.4,1634.4,1634.26,1634.26,22024.420912999998,2790.878399999989,2790.878399999989
2023-09-04,00:55:45.256,6732,1634.24,1634.24,1634.12,1634.13,21005.055917,2803.732299999989,2803.732299999989
2023-09-04,00:55:50.462,6749,1634.13,1634.35,1634.13,1634.35,20139.323013999998,2816.055799999989,2816.055799999989
2023-09-04,00:57:16.032,6887,1634.35,1634.35,1634.34,1634.35,21429.909943,2829.167999999989,2829.167999999989
2023-09-04,00:57:17.016,6893,1634.35,1634.35,1634.35,1634.35,22534.4178,2842.9559999999897,2842.9559999999897
2023-09-04,00:57:17.162,6917,1634.35,1634.54,1634.35,1634.54,20591.885830000003,2855.5546999999906,2855.5546999999906
2023-09-04,00:57:43.926,6940,1634.54,1634.64,1634.54,1634.64,20257.446646,2867.9476999999906,2867.9476999999906
2023-09-04,00:58:45.812,7035,1634.64,1634.64,1634.63,1634.64,22089.030505000002,2881.460799999991,2881.460799999991
2023-09-04,00:58:45.817,7042,1634.64,1634.65,1634.64,1634.65,20529.175593,2894.019599999992,2894.019599999992
2023-09-04,00:58:45.850,7058,1634.65,1634.8,1634.65,1634.8,20043.770057,2906.2808999999916,2906.2808999999916
2023-09-04,00:58:46.031,7075,1634.81,1634.92,1634.81,1634.92,20557.898938,2918.8553999999926,2918.8553999999926
2023-09-04,01:00:01.469,7234,1634.89,1634.9,1634.89,1634.9,20664.07064199999,2931.4947999999913,2931.4947999999913
2023-09-04,01:01:08.589,7334,1634.9,1634.91,1634.9,1634.91,21090.131004,2944.394699999992,2944.394699999992
2023-09-04,01:02:20.717,7428,1634.91,1634.91,1634.9,1634.9,21729.548753,2957.685699999993,2957.685699999993
2023-09-04,01:03:11.498,7509,1634.9,1634.91,1634.9,1634.91,26661.741622999998,2973.9934999999937,2973.9934999999937
2023-09-04,01:03:25.385,7519,1634.9,1634.91,1634.9,1634.91,22351.335887,2987.664799999993,2987.664799999993
2023-09-04,01:03:36.588,7537,1634.91,1634.91,1634.9,1634.91,20323.559996000004,3000.0957999999932,3000.0957999999932
2023-09-04,01:03:50.035,7543,1634.91,1634.91,1634.9,1634.91,23254.305702,3014.3193999999935,3014.3193999999935
2023-09-04,01:04:03.726,7593,1634.91,1634.91,1634.9,1634.91,20878.446758000006,3027.0897999999925,3027.0897999999925
2023-09-04,01:04:13.739,7607,1634.91,1634.93,1634.91,1634.93,28000.493602999995,3044.216299999993,3044.216299999993
2023-09-04,01:04:19.274,7657,1634.94,1635.3,1634.94,1635.3,20659.868518,3056.8509999999933,3056.8509999999933
2023-09-04,01:04:30.171,7668,1635.3,1635.39,1635.3,1635.39,20581.249018000002,3069.435999999994,3069.435999999994
2023-09-04,01:04:40.495,7674,1635.39,1635.39,1635.38,1635.39,24019.299959,3084.1231999999936,3084.1231999999936
2023-09-04,01:04:50.288,7684,1635.39,1635.39,1635.38,1635.39,25445.196472000003,3099.682299999994,3099.682299999994
2023-09-04,01:04:56.886,7692,1635.39,1635.39,1635.39,1635.39,25123.842414,3115.0448999999935,3115.0448999999935
2023-09-04,01:05:19.961,7753,1635.38,1635.39,1635.38,1635.39,22489.007759999997,3128.796399999992,3128.796399999992
2023-09-04,01:05:30.231,7779,1635.39,1635.57,1635.39,1635.56,20504.174382999998,3141.3338999999914,3141.3338999999914
2023-09-04,01:05:30.231,7781,1635.56,1635.56,1635.56,1635.56,27849.170788,3158.3611999999916,3158.3611999999916
2023-09-04,01:05:30.231,7783,1635.56,1635.56,1635.56,1635.56,20026.123752,3170.6053999999917,3170.6053999999917
2023-09-04,01:05:30.231,7788,1635.56,1635.56,1635.56,1635.56,39171.007776,3194.554999999991,3194.554999999991
2023-09-04,01:05:30.231,7791,1635.56,1635.56,1635.56,1635.56,29419.799056000003,3212.5425999999907,3212.5425999999907
2023-09-04,01:05:30.231,7799,1635.56,1635.56,1635.56,1635.56,20785.023591999998,3225.2507999999907,3225.2507999999907
